Date,Open,High,Low,Close,Volume
2023-01-03,45.45889663696289,45.52097783883107,45.06869272071409,45.237189174392284,15603800
2023-01-04,44.456783294677734,44.90019823929614,43.91581652096527,44.598675941636124,21808400
2023-01-05,44.039974212646484,44.33262971354117,43.383718575571784,44.10205203714153,20057400
2023-01-06,45.157379150390625,45.76042378329345,43.951293267572744,44.32376022043096,29635900
2023-01-09,42.913700103759766,44.57207113846618,42.84275546796396,44.38583766364098,30839100
2023-01-10,42.230838775634766,42.98464621837231,42.01800149468805,42.87822419491137,29212000
2023-01-11,42.080081939697266,42.33726343794308,41.556852132191686,42.3017894279117,23022200
2023-01-12,42.31065368652344,42.319523879990086,41.3085383359983,41.9204497486808,23345300
2023-01-13,42.434814453125,42.7097329729852,42.11555849253032,42.124425304079615,18737500
2023-01-17,40.86512756347656,41.45043522156338,40.536998031421696,41.27306854696387,29391400
2023-01-18,39.9073486328125,40.661152753792706,39.88074481628008,40.39510443950486,33835000
2023-01-19,39.87187576293945,40.14679427926275,39.58809043518093,39.65903845861454,26614900
2023-01-20,40.00489807128906,40.288683373906615,39.667901755810355,40.155657533247535,25197600
2023-01-23,39.88961410522461,40.19113644894347,39.7477214365915,39.94282512458255,19398600
2023-01-24,39.65016555786133,39.86300623064671,39.15354295967497,39.83639903218121,18853100
2023-01-25,39.96942138671875,40.00489539291783,39.543743461292024,39.93394738051966,20828000
2023-01-26,39.602481842041016,39.64722972628522,39.029700730007804,39.557733957796806,38465500
2023-01-27,39.190799713134766,39.6830333165,39.18184808697546,39.57563770090369,23798600
2023-01-30,38.976009368896484,39.504042707077275,38.84176568809858,39.19080403783674,24402200
2023-01-31,39.52193832397461,39.629333939945624,38.21528085185125,38.48377159880131,49722500
2023-02-01,39.351898193359375,39.539841390162735,38.85071292117173,39.29819867396755,24482300
2023-02-02,39.68303298950195,39.7904286042133,38.93125685843249,39.04760409922938,35279200
2023-02-03,39.43244552612305,39.7277843458724,39.27135038297055,39.7009362933621,23742000
2023-02-06,39.16394805908203,39.647233447993095,39.13710000882421,39.548786044987686,18071200
2023-02-07,39.01181411743164,39.28925655626264,38.707523621762306,39.21765718596591,22999500
2023-02-08,39.36084747314453,39.46824310079388,38.95810960190266,38.97600944218513,19362300
2023-02-09,38.78806686401367,39.674090194993354,38.69857107520766,39.486143576027935,20809200
2023-02-10,39.27135467529297,39.36085046947268,38.71646982643249,38.93126451212779,18619600
2023-02-13,39.36979675292969,39.38769317809965,38.94020743985517,39.09235436616182,17878000
2023-02-14,39.12815475463867,39.55774066146351,39.002859291903754,39.459293251015986,17506900
2023-02-15,38.77016830444336,39.029710880219994,38.58222509331364,38.85966409620639,18994700
2023-02-16,38.439029693603516,38.64487274544267,38.27793453754755,38.61802469078188,17832000
2023-02-17,38.671714782714844,38.81491007536697,38.10788523829747,38.385324197410604,18293400
2023-02-21,38.21528244018555,38.42112546853751,38.14368308386562,38.31372984810284,17356600
2023-02-22,37.928890228271484,38.38532415622126,37.866242501181226,38.23318065158636,17394200
2023-02-23,37.8572883605957,38.2600261608877,37.785692426124264,37.84834014905359,21104300
2023-02-24,37.36505889892578,37.633549657306624,37.15026424379397,37.61564981820853,16806100
2023-02-27,36.49693298339844,37.3471565051505,36.452185095736745,37.08761397704971,26370300
2023-02-28,36.30899429321289,36.434289759765406,35.87940837329909,36.24634655993663,31086900
2023-03-01,35.95995330810547,36.47903497631342,35.92415363056143,36.300043416683536,21104400
2023-03-02,36.353736877441406,36.49693216316764,35.62881223709699,35.852555084422036,19110600
2023-03-03,36.82807540893555,36.854923459121565,36.46113726219819,36.613280765312325,20922000
2023-03-06,36.79227828979492,36.92652196410023,36.53273573980793,36.774378450411824,19434800
2023-03-07,36.103145599365234,36.81017380881074,35.888350966023545,36.74752608534543,23205800
2023-03-08,35.90625,36.30898779472744,35.71830683380879,36.08524495477273,16756100
2023-03-09,35.315574645996094,36.30899355936341,35.18133096913681,36.16579825561963,18585100
2023-03-10,35.252925872802734,35.73621128893132,35.10973057328818,35.163430090873106,26328100
2023-03-13,35.67356872558594,36.25529822047435,35.1365837140977,35.1365837140977,35299400
2023-03-14,35.7093620300293,35.933104891335134,35.36927192491179,35.84360569838572,24583600
