Date,Open,High,Low,Close,Volume
2023-01-03,503.0711364746094,509.85129656992535,496.7856171322915,509.36630589984026,3525600
2023-01-04,489.3555603027344,503.0711099379673,485.5726391959131,503.0711099379673,5070400
2023-01-05,475.2519836425781,487.01786041351716,473.8358193695189,485.9702937351598,5497100
2023-01-06,475.29083251953125,478.0746740880517,472.9046868324394,476.833099219815,4841300
2023-01-09,475.3489990234375,484.98090552929,473.87463821093485,477.6284608333592,3702800
2023-01-10,471.4109191894531,475.74673685247706,468.1905741186184,474.1753718580824,3164000
2023-01-11,478.5887145996094,480.72268506432613,470.4408785005144,470.7221813348354,4274200
2023-01-12,480.79058837890625,483.7587284454402,470.65427312585973,475.2907820194599,3726800
2023-01-13,474.8737487792969,494.20546884691214,471.41090845848737,471.5175921920207,5390100
2023-01-17,470.51849365234375,478.1425617013367,469.2575298627709,476.45480379189775,4495600
2023-01-18,461.94390869140625,474.80587086599076,460.49864595225563,473.3993860677767,4398200
2023-01-19,469.82012939453125,471.7892198557101,463.0593881346159,463.5249602147936,4549600
2023-01-20,472.10931396484375,472.3711982673236,464.62105691567183,470.9550338144087,3525900
2023-01-23,471.2265930175781,475.3878209066687,466.93929243007295,472.0704719765836,3418700
2023-01-24,476.8428039550781,485.2428454059156,465.591015168217,485.2428454059156,3036300
2023-01-25,477.71575927734375,480.4898914067727,471.148996958632,474.59241850978606,3037300
2023-01-26,477.6963806152344,481.5472073937056,475.85339254377857,477.71576958386277,3005000
2023-01-27,471.4593505859375,478.55962007679994,469.92679331404605,478.55962007679994,3177100
2023-01-30,471.20721435546875,480.3832289769422,470.24691275914887,473.1665658847684,3606900
2023-01-31,484.2049255371094,490.3255046413691,478.32684173682657,483.05064552206096,5567000
2023-02-01,482.0806884765625,489.23915494510703,480.7906264193746,484.94214504754814,3451200
2023-02-02,456.6962890625,480.14075044738007,449.9646459764584,479.42297374746784,11169900
2023-02-03,457.8505554199219,464.40763837800364,455.64870855983753,460.9642166573663,5440100
