Date,Open,High,Low,Close,Volume
2023-01-03,214.3068389892578,217.6782619369283,212.35199180910178,217.62160178822916,1160800
2023-01-04,210.8504180908203,214.22182627451068,209.15054175828467,214.22182627451068,1394300
2023-01-05,210.67103576660156,211.87039524890056,209.50945932863203,211.0865627941703,939300
2023-01-06,213.09805297851562,214.08021031066048,210.57657535100256,210.57657535100256,945800
2023-01-09,212.85250854492188,215.25121276473945,211.63427212048853,212.50309468869045,884000
2023-01-10,212.2764434814453,214.97735442199698,211.9742512136253,213.40025114835424,750700
2023-01-11,213.98577880859375,214.05189192937297,211.43597096584645,212.88086255707023,1054000
2023-01-12,211.7192840576172,214.1841016435753,211.2282053695695,214.0424368475955,794600
2023-01-13,214.00465393066406,214.08020560147543,211.4453933182071,212.00258508918998,622200
2023-01-17,213.57969665527344,217.98048438276555,213.2397213284713,215.30790336568364,1114500
2023-01-18,204.71200561523438,213.5891176021014,204.67422257647775,213.4946888252241,1092100
2023-01-19,204.09817504882812,205.77916019898345,203.22935239672606,204.33426863070397,1226200
2023-01-20,202.58718872070312,204.6742479555725,201.1989572794059,204.3153955029305,1298300
2023-01-23,204.9669952392578,207.54514749758445,202.7288327211581,202.96492630019844,1219500
2023-01-24,208.03622436523438,208.3101010031116,203.23881522941616,204.28707136023687,1131600
2023-01-25,208.697265625,208.7633643276903,205.66581801574287,207.46957624782405,906200
2023-01-26,207.77178955078125,208.4423016603058,205.29753343649622,208.20620807962945,823400
2023-01-27,206.59132385253906,207.80012184570373,205.65640248548706,207.76235321279614,806500
2023-01-30,210.77490234375,211.190429341393,207.9984395958701,207.9984395958701,998600
2023-01-31,212.10647583007812,212.10647583007812,209.69831845712147,211.54928403546648,1378300
2023-02-01,212.76754760742188,213.71192197371315,209.9627545867361,209.9627545867361,1477700
2023-02-02,221.38018798828125,222.30567062664366,213.38133773170517,213.93851502551476,2072500
2023-02-03,223.1367645263672,223.33508947517043,218.00881885455664,222.0790698927728,1504000
2023-02-06,227.15032958984375,228.78409295280827,223.353941197226,223.81668975182598,2165600
2023-02-07,223.9205780029297,225.24269618307562,222.48512511448027,224.89328232332434,1630400
2023-02-08,221.77687072753906,223.93004311052417,220.50197399051345,223.91116599857475,1002600
2023-02-09,222.0696258544922,222.92900998383988,220.30365040562035,221.76743355132052,1050400
2023-02-10,225.7998809814453,226.34760534633602,222.04126122369985,222.81565499821252,922400
2023-02-13,226.56483459472656,227.0653518050715,225.48824850322885,225.9887657135738,931400
2023-02-14,225.61099243164062,228.42523794549356,225.47878061897688,227.12199692780337,757500
2023-02-15,224.2605743408203,225.5638155334838,223.09899794432084,225.51659393476245,932100
2023-02-16,223.10906982421875,224.2472817174455,221.212045177791,223.1185497371171,954400
2023-02-17,228.2974395751953,228.30691948835047,222.82451926949443,223.65921476794443,1404800
2023-02-21,228.49661254882812,230.38415727967995,226.08739761946825,228.89500046038432,1646800
2023-02-22,227.5101776123047,231.79745757653055,226.8557017614008,229.0562574065761,940700
2023-02-23,228.0887451171875,229.3976966719696,226.2865776061486,227.51015205763946,766100
2023-02-24,226.7134246826172,227.642962727941,225.47087582676448,227.63348281482794,749600
2023-02-27,226.90310668945312,228.43021202511295,226.23915099419855,227.51963387651477,711600
2023-02-28,226.04946899414062,228.61044943085918,225.5846927347842,226.27710269411128,1194700
2023-03-01,224.4654083251953,225.46134903862975,221.96133667398323,224.15241203279805,743900
2023-03-02,226.1253204345703,226.83670464039193,224.09550474621858,224.75947491683775,704000
2023-03-03,226.1253204345703,226.53318823861204,224.14293325456978,226.22017745127266,881000
2023-03-06,227.5291290283203,228.50609551315983,224.873291765209,225.74592132093224,925000
2023-03-07,226.0779266357422,228.6578814109738,225.83130415950018,227.6429662393779,670600
2023-03-08,226.67547607421875,227.9369992293937,225.6890296039589,227.00746118410945,668300
2023-03-09,226.333984375,228.80012196971,225.27165530559785,227.97492095852425,774900
2023-03-10,225.4993133544922,228.44918710717238,224.4654239756734,226.44782562901125,789100
2023-03-13,228.1836395263672,230.2419097382817,224.40854967906415,225.214791024264,1511400
2023-03-14,229.5399627685547,229.69172820096549,227.26353917498534,229.21747207954286,846000
2023-03-15,231.83538818359375,232.783900539049,229.09418805525408,229.4261731689234,1271500
2023-03-16,232.38551330566406,232.57521287087562,229.96680404805693,231.91125715606069,1021100
2023-03-17,230.63075256347656,234.47223014997792,230.02370528985983,233.81775436825154,2097400
2023-03-20,231.94920349121094,232.2148002642688,229.76763666670223,231.2378192293538,1586500
2023-03-21,230.668701171875,232.3380775561254,229.15107575117563,231.6077190560133,1047500
2023-03-22,230.2418670654297,232.61314767281925,229.73915673451495,230.64024047069336,823700
2023-03-23,231.4180450439453,232.82185377866674,230.23240457599493,230.70666076317508,856300
2023-03-24,235.09825134277344,235.54405326661825,231.83536682490862,232.79335900532587,1587300
2023-03-27,237.98171997070312,238.1998882109188,235.87602159807597,236.0183071208012,1232700
2023-03-28,239.87875366210938,240.89366876506497,238.39907679733028,238.39907679733028,977800
2023-03-29,239.5941925048828,241.72834499938065,238.94919666939768,240.85570102081584,984300
2023-03-30,240.24868774414062,240.59015277046066,238.4275457614837,238.73107666183483,641200
2023-03-31,241.31101989746094,241.91806719602133,240.28662486742485,241.07389182031784,764800
2023-04-03,243.91940307617188,244.49798162928866,239.78388926708806,240.9221010229607,817900
2023-04-04,244.78256225585938,245.2093753987527,243.38824809648133,243.61588177269113,1001200
2023-04-05,246.07254028320312,247.5806713742551,245.38961026590616,245.9113094013168,1323400
2023-04-06,246.48988342285156,247.7229667638882,244.71617007734204,246.54679184437504,986200
2023-04-10,245.42755126953125,246.23379249291287,244.16604267956987,245.85439337199725,538300
2023-04-11,245.7974853515625,246.84082569920565,245.4275516693164,245.56035728231677,612000
2023-04-12,245.2947540283203,246.52783739625139,243.56848362729434,244.0711939925813,818400
2023-04-13,244.7161407470703,245.47493890730317,243.1321126810589,244.65923233236757,738500
2023-04-14,243.084716796875,244.24190289270393,242.60098076264418,243.75815238532485,806100
2023-04-17,245.69313049316406,245.80694733339348,243.43566667429016,243.9194171915623,787500
2023-04-18,246.23377990722656,246.61317900875005,244.68770034587973,245.52239573700902,659700
2023-04-19,244.0522003173828,247.40044753882563,243.92891803473526,247.1823082380433,835700
2023-04-20,247.0115966796875,247.1348789691759,244.65927565238647,244.86794952534302,753700
2023-04-21,247.41944885253906,249.11729404043663,246.50888511414178,248.62404909965113,873000
2023-04-24,247.5617218017578,248.81376504303952,246.61320945768978,247.90317235139852,735100
2023-04-25,249.4397735595703,250.44519427575952,247.57120318206807,247.92214809952873,1013800
2023-04-26,248.27308654785156,249.80017740756216,247.54274252098526,249.43976706003284,1237200
2023-04-27,259.2568664550781,259.34225803884954,250.13218232995823,250.66334692731618,1818500
2023-04-28,259.000732421875,259.1335380207153,255.81374540524058,257.52105574325265,1129600
2023-05-01,262.1214294433594,262.62413989953535,259.33280043851795,260.0062361938547,1179800
2023-05-02,260.17694091796875,262.26367978592526,258.35581331166253,262.26367978592526,1443100
2023-05-03,260.0915222167969,262.46280271643,259.36117824357615,261.5711989328643,1104600
2023-05-04,260.4994201660156,260.84087068432535,258.7636265257173,260.50888560510407,887200
2023-05-05,261.15386962890625,261.3909976955583,259.01971702903745,259.3801563217562,727900
2023-05-08,260.6227111816406,261.5427692596594,257.9953425622438,259.493979242227,589500
2023-05-09,259.96820068359375,261.6850343277939,259.5129333713586,261.4573717253823,903000
2023-05-10,260.0061950683594,260.21486893865097,258.19453304589587,259.4086276695108,776500
2023-05-11,260.6322326660156,260.88832058995916,258.20404326984436,260.5563644113919,652700
2023-05-12,260.4425048828125,261.42896581873254,259.1430476119031,260.95470965000357,644400
2023-05-15,256.5346374511719,260.44250363131204,256.20265234539704,260.44250363131204,677900
2023-05-16,255.36801147460938,256.5915716656961,252.88288459773764,256.04144719369225,906300
