Date,Open,High,Low,Close,Volume
2023-01-03,124.26531219482422,125.88911425599625,121.81467439246649,122.35262038815891,35528500
2023-01-04,126.88531494140625,128.55892225260345,125.37109482156202,126.89527141561695,32397100
2023-01-05,126.45694732666016,128.03093664825272,124.06607872176893,125.65002451728778,25447100
2023-01-06,129.52523803710938,129.83405595933954,125.5603798210225,128.47923057095343,27584500
2023-01-09,128.97732543945312,132.4440786428735,128.7880460195992,130.66089686776536,26649100
2023-01-10,132.48391723632812,132.93220173880965,126.66613717539411,126.78567565586323,28684400
2023-01-11,132.38430786132812,133.3406614239833,129.84400843622686,130.46165946239498,25423000
2023-01-12,136.1897735595703,137.15606835893732,131.25859801655636,132.93221288709242,30757700
2023-01-13,136.45872497558594,136.86716838857924,134.3268692501645,134.45637940568005,22423800
2023-01-17,134.8448944091797,136.22960422065137,133.73911785464313,135.66176603285473,21147600
2023-01-18,132.51380920410156,136.72770808223686,132.29464517727436,135.29318543417637,20215500
2023-01-19,135.6318817138672,136.9269376672133,131.63714704617453,131.98582121847934,28625200
2023-01-20,138.8396453857422,139.40748364027655,134.09776425981192,135.37289221301543,28688600
2023-01-23,142.7248077392578,143.2129333755375,138.13234992415912,138.75994219947918,27470100
2023-01-24,142.5952911376953,144.44821365886554,140.82206600676847,141.15081204125124,21970200
2023-01-25,140.96153259277344,142.6251757116544,139.7760586144712,140.6825993273756,26622000
2023-01-26,146.73948669433594,146.94867907512315,142.7547077763674,143.8505128583736,25482100
2023-01-27,151.16258239746094,152.607061606832,146.82912956862364,147.67590110552604,35771900
2023-01-30,146.5003662109375,150.54491359992076,146.3907842038148,148.8414294536851,28040100
2023-01-31,148.4031219482422,149.30966275065038,146.95864270966203,147.3869991235569,29842100
2023-02-01,152.5373077392578,152.9955639299113,146.50037107538898,147.46668102463244,55661000
2023-02-02,188.05165100097656,196.40972273595057,179.4744152471485,182.68216294049705,150475700
2023-02-03,185.82017517089844,196.0212132180927,182.1940274808063,182.7718221655827,76809700
2023-02-06,185.3519744873047,189.9743170637652,184.81403606363529,185.82018718972253,42483800
2023-02-07,190.8907928466797,193.0425767007583,183.69826705347558,184.87378451478094,47080700
2023-02-08,182.7319793701172,190.10382898192086,182.22392556527004,189.2769855892074,36139100
2023-02-09,177.24293518066406,185.9397094769093,176.59541479370333,185.4216992476298,37118800
2023-02-10,173.48727416992188,178.20924179197237,172.6903306934044,175.67891433251225,33433600
2023-02-13,178.7471923828125,180.31122522391973,175.15094441717363,177.54180541167653,31463200
2023-02-14,178.7969970703125,180.8192708302566,175.2107057406935,176.4858335735433,24034600
2023-02-15,176.48583984375,177.51191907068966,174.66280189278407,175.74865036389915,25308900
2023-02-16,171.78378295898438,175.18080987088194,171.13624740998213,172.09260082357108,25827500
2023-02-17,172.22213745117188,172.52098368818673,169.054230532297,169.57225601099634,24171300
2023-02-21,171.4251708984375,177.4919924458868,171.22593501590163,173.64668063012311,34592600
2023-02-22,170.4688262939453,172.1025849373154,169.0442752186462,170.41902872125036,22433200
2023-02-23,171.3852996826172,173.02902977208117,168.7354337941832,171.34545858986752,20017800
2023-02-24,169.74159240722656,170.07033843986446,167.02198548359652,167.99825190733398,19791300
2023-02-27,168.8948211669922,172.4611995613397,168.4166520282993,171.22592801965612,19277000
2023-02-28,174.2742919921875,176.87436059925489,171.21596716440402,171.24585178741552,46051100
2023-03-01,172.76007080078125,177.17322091325448,172.39148365214695,173.92561669305408,30998400
2023-03-02,173.8658447265625,174.3440138849732,170.77763534356225,171.72403238722984,17352000
2023-03-03,184.54505920410156,185.90984101252639,176.37626610133876,178.23914523555064,45877700
2023-03-06,184.19638061523438,188.9382767724195,183.9373754842454,187.28459004196043,33209400
2023-03-07,183.807861328125,189.63560585501483,183.30976402499675,188.28078058247706,36701500
2023-03-08,184.26612854003906,184.5550183047882,180.6499370391308,182.17411366167204,19432400
2023-03-09,180.99859619140625,188.2110352428283,179.61388632926392,185.64086659569344,26582800
2023-03-10,178.82688903808594,184.066882417178,178.11959937711717,180.32118095366457,25665000
2023-03-13,180.2115936279297,183.0806388855257,174.15474395190714,177.28279432831053,24728000
2023-03-14,193.28167724609375,193.58053866113252,185.8500589687405,186.86618169958317,41642600
2023-03-15,196.9974822998047,197.02736692176956,190.11377396039646,192.2157451760238,42123600
2023-03-16,204.150146484375,204.97698980379184,195.3437901099965,197.50553050864025,50447100
2023-03-17,194.86563110351562,201.1316886032071,194.68630816673203,199.79679145457104,50141100
2023-03-20,197.05726623535156,198.60137102179124,192.90313626456796,197.724714843534,25186300
2023-03-21,201.3907012939453,202.77541116141907,197.1967153956514,202.42673697578743,31827000
2023-03-22,199.0496368408203,206.5808654427039,198.91017020747887,201.72940269640927,28477800
2023-03-23,203.5026397705078,207.08894655351733,201.38074032383352,202.068117057304,27389700
2023-03-24,205.22604370117188,206.7900765166797,202.7754135020258,204.39920036058615,27716400
2023-03-27,202.06809997558594,205.0766117891919,200.5937362897494,204.03060446584414,18527200
2023-03-28,199.91632080078125,200.26499498369148,197.14690108744892,199.3883388900129,19127300
2023-03-29,204.5685577392578,204.93714485999772,201.76923827397835,202.78536097523616,18851100
2023-03-30,207.049072265625,207.29812090389697,202.04818655364375,202.60605307125738,22608300
2023-03-31,211.13348388671875,211.36260438627056,205.98315967928576,206.4513723527545,25440300
2023-04-03,212.25918579101562,212.67758568921622,207.4077078651448,208.04527178631562,17924600
2023-04-04,213.90289306640625,215.41711302497686,211.7311810625813,212.57795250274728,21026400
2023-04-05,210.67523193359375,214.37112062618738,209.14109892202418,213.33506971905277,19396600
2023-04-06,215.2776641845703,216.11446402000422,207.85600208009095,208.4537249343858,26104400
2023-04-10,213.93280029296875,214.8393410692757,209.85836783777467,213.89295919543528,16106100
2023-04-11,213.03622436523438,215.19796485434995,212.59789630279187,214.66001125018013,16710100
2023-04-12,213.1856231689453,216.01481190301416,211.7710288019109,214.02242290143522,18972200
2023-04-13,219.51148986816406,220.3084334009381,214.86921930621008,214.9090604025594,23310400
2023-04-14,220.64715576171875,221.26479157281992,216.7221464573267,217.05089251183261,21591200
2023-04-17,218.02716064453125,220.13908842800765,216.30374816463257,218.9536143681689,15481900
2023-04-18,217.0608367919922,219.60113601539464,215.38723719113406,219.07315410316752,12281000
2023-04-19,214.87916564941406,216.50296766229616,212.119702435075,212.65765601513098,15898100
2023-04-20,212.25918579101562,215.92517453756713,211.96032437780866,212.6676140149848,16475400
2023-04-21,212.0798797607422,212.59790523819424,208.7824778806751,209.41008537834344,17717200
2023-04-24,211.98023986816406,213.1059446177699,209.90816850004038,212.8668524441911,15750900
2023-04-25,206.7601776123047,210.45605080388827,206.3417777340531,210.01773797956912,19198200
2023-04-26,208.6031494140625,213.29523280905906,208.08513915105223,211.69135884694268,41992700
2023-04-27,237.6521759033203,240.77026979416934,235.86899429846088,238.9771165150753,71196500
2023-04-28,239.40548706054688,239.51505387087417,234.85287056595425,238.10045940141413,39554000
2023-05-01,242.2545928955078,243.07147975496588,235.5601792410199,237.7119480010553,29143900
2023-05-02,238.32960510253906,243.98798321791216,238.0805564488542,242.25459911600498,24350100
2023-05-03,236.1280059814453,240.83004573259245,231.86429428856627,238.55872324949704,34463900
2023-05-04,232.63136291503906,237.29354625985061,232.04359655943756,235.16169046358908,17889400
2023-05-05,231.8941650390625,233.78692859484505,228.97532231767792,231.35622667291793,26978900
2023-05-08,232.38232421875,234.7233724649381,229.3937403464662,230.53935808388553,16400500
